Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
spa andore,1,1,90,14,0.30,https://www.caldea.com/fr/,22,0.05,6.00,0.64,1730000,"[11,18,18,35,35,11,11,8,6,5,11,15]",2025-12-02,"Sitelinks, Video, Image, Hotels Pack, Video Carousel, People also ask, Related searches",commercial,Organic
andorre caldea,2,2,2400,26,0.25,https://www.caldea.com/fr/histoire-balneo,21,0.05,5.00,0.4,262000,"[24,100,29,13,29,24,24,7,13,13,29,7]",2026-01-31,"Knowledge panel, Video, Image, Ads bottom, People also ask, Related searches, Short videos","informational, transactional",People also ask
andorre hotel spa,8,8,880,14,0.28,https://www.caldea.com/fr/,21,0.05,5.00,0.99,1190000,"[65,65,24,24,30,24,20,16,20,13,16,24]",2026-01-18,"Image, Ads bottom, Hotels Pack, Related searches",transactional,Organic
andorra caldea balneario,5,5,1900,31,0.25,https://www.caldea.com/fr/eaux-thermales,19,0.04,4.00,0.4,28600,"[35,44,29,100,66,81,100,0,0,0,0,0]",2026-01-09,"Knowledge panel, Video, Image, Ads bottom, Related searches",informational,Organic
andorra caldea balneario,6,6,1900,31,0.25,https://www.caldea.com/fr/notre-spa,19,0.04,4.00,0.4,28600,"[35,44,29,100,66,81,100,0,0,0,0,0]",2026-01-09,"Knowledge panel, Video, Image, Ads bottom, Related searches",informational,Organic
photos de caldea,1,1,590,16,0.00,https://www.caldea.com/en/faq-caldea,19,0.04,0.00,0,260000,"[100,76,67,55,30,20,13,30,30,30,24,20]",2026-01-22,"Image pack, Video, Image, People also ask, Related searches",informational,People also ask
thalasso andorre la vieille,1,1,140,17,0.46,http://www.caldea.com/,18,0.04,8.00,0.96,5910,"[34,43,53,43,43,43,34,43,28,21,53,43]",2025-12-06,"Local pack, Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",commercial,Local pack
thalasso pas de la case,1,1,70,16,0.22,https://www.caldea.com/fr/,17,0.04,3.00,0.4,322000,"[64,29,64,64,17,17,11,23,29,41,29,64]",2026-01-31,"Local pack, Image pack, Video, Image, People also ask, Related searches",commercial,Organic
inuu andorre,1,1,70,22,0.38,https://www.caldea.com/fr/entrees-premium,17,0.04,6.00,0.41,5130,"[12,34,21,21,6,6,6,34,34,34,6,15]",2026-01-16,"Knowledge panel, Video, Image, People also ask, Related searches","informational, transactional",Organic
photos de caldea,2,2,590,16,0.00,https://www.caldea.com/fr/premium-tour-virtuel,17,0.04,0.00,0,260000,"[100,76,67,55,30,20,13,30,30,30,24,20]",2026-01-22,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
spa andorre la vieille,1,1,260,20,0.40,https://www.caldea.com/fr/,16,0.04,6.00,0.42,251000,"[29,29,29,44,36,29,29,23,15,19,23,36]",2025-11-29,"Local pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, People also ask, Related searches",commercial,Organic
code promo caldea,4,4,260,11,0.42,https://www.caldea.com/fr/premium/entree-th%C3%A9rapie-corporelle-par-le-bois,16,0.04,6.00,0.15,7580,"[66,54,54,43,29,29,14,43,66,43,81,54]",2026-01-20,"Video, Related searches",informational,Organic
caldea spa,2,2,2400,39,0.25,https://www.caldea.com/fr/faq-caldea,16,0.04,4.00,0.4,526000,"[5,4,81,100,65,65,36,13,100,29,43,81]",2026-01-17,"Knowledge panel, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches","navigational, transactional",People also ask
real food,5,5,590,22,1.17,https://www.caldea.com/blog/mouvement-real-food-instagram/?lang=fr,14,0.03,16.00,0.03,4500000000,"[6,8,4,16,30,36,100,81,36,10,62,81]",2026-02-03,"Knowledge panel, Image pack, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
andorre caldea,4,4,2400,26,0.25,https://www.caldea.com/fr/offre-hotel-andorre,14,0.03,3.00,0.4,262000,"[24,100,29,13,29,24,24,7,13,13,29,7]",2026-01-31,"Knowledge panel, Video, Image, Ads bottom, People also ask, Related searches, Short videos","informational, transactional",Organic
spa signification,5,5,590,24,0.00,https://www.caldea.com/blog/origine-mot-spa/?lang=fr,14,0.03,0.00,0,7920000,"[100,81,81,81,66,81,100,100,100,81,81,100]",2026-01-17,"Knowledge panel, Video, People also ask, Related searches",informational,Organic
caldea spa,6,6,2400,39,0.25,https://www.caldea.com/en/,14,0.03,3.00,0.4,526000,"[5,4,81,100,65,65,36,13,100,29,43,81]",2026-01-17,"Knowledge panel, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
photos de caldea,3,3,590,16,0.00,https://www.caldea.com/fr/photos,14,0.03,0.00,0,260000,"[100,76,67,55,30,20,13,30,30,30,24,20]",2026-01-22,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
food real,1,1,590,30,0.00,https://www.caldea.com/blog/mouvement-real-food-instagram/?lang=fr,12,0.03,0.00,0.01,4330000000,"[8,5,7,3,11,31,46,100,0,0,84,84]",2026-01-02,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Image pack
pas de la case thalasso,1,1,50,,0.22,https://www.caldea.com/fr/,12,0.03,2.00,0.4,18200000,"[64,11,64,64,11,11,11,17,23,17,29,64]",2026-01-26,"Local pack, Image pack, Video, Image, People also ask, Related searches",commercial,Organic
caldea spa,2,2,2400,39,0.25,https://www.caldea.com/fr/offres-derniere-minute,12,0.03,3.00,0.4,526000,"[5,4,81,100,65,65,36,13,100,29,43,81]",2026-01-17,"Knowledge panel, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches","navigational, transactional",People also ask
spa andorre prix,1,1,50,18,0.27,http://www.caldea.com/,12,0.03,3.00,0.51,1390000,"[23,23,33,23,19,23,23,23,19,14,33,52]",2025-12-18,"Local pack, Video, Ads bottom, People also ask, Related searches",commercial,Local pack
food real food,4,4,880,25,1.17,https://www.caldea.com/blog/mouvement-real-food-instagram/?lang=fr,11,0.02,12.00,0.03,5040000000,"[3,4,3,11,31,46,100,16,68,84,84,100]",2026-01-31,"Local pack, Video, Featured snippet, Image, Video Carousel, People also ask, Related searches",informational,Organic
colotherapie,3,3,140,7,2.02,https://www.caldea.com/blog/colortherapie-chromotherapie/?lang=fr,11,0.02,22.00,0.01,1300,"[0,1,0,0,0,100,0,0,0,0,0,0]",2025-12-29,"Video, Image, Related searches",informational,Organic
avis sur caldea,1,1,170,17,0.51,https://www.caldea.com/fr/faq-caldea,11,0.02,5.00,0.01,39000,"[53,65,53,81,53,34,28,21,21,53,100,81]",2025-12-22,"Knowledge panel, Video, People also ask, Related searches",informational,People also ask
signification spa,4,4,480,27,0.00,https://www.caldea.com/blog/origine-mot-spa/?lang=fr,11,0.02,0.00,0,8260000,"[67,54,67,44,36,54,54,67,67,54,54,54]",2026-02-01,"Knowledge panel, Video, People also ask, Related searches",informational,Organic
spa caldea,5,5,1900,42,0.24,https://www.caldea.com/en/,11,0.02,2.00,0.45,419000,"[100,10,54,54,13,10,3,5,13,8,66,15]",2025-12-22,"Knowledge panel, Sitelinks, Video, Image, Ads top, People also ask, Related searches",navigational,Organic
centre aquatique andorre,1,1,90,17,0.27,http://www.caldea.com/,11,0.02,2.00,0.37,305000,"[15,21,21,28,21,28,21,28,53,53,28,21]",2025-12-28,"Local pack, Sitelinks, Video, Image, People also ask, Related searches",commercial,Local pack
caldea spa andorre,3,3,1300,32,0.20,https://www.caldea.com/,10,0.02,2.00,0.36,203000,"[100,81,10,16,54,20,43,16,10,2,5,4]",2025-12-06,"Knowledge panel, Sitelinks, Video, Image, Ads top, Ads bottom, People also ask, Related searches",navigational,Organic
caldea spa andorre,1,1,1300,32,0.20,https://www.caldea.com/en/faq-caldea,9,0.02,1.00,0.36,203000,"[100,81,10,16,54,20,43,16,10,2,5,4]",2025-12-06,"Knowledge panel, Sitelinks, Video, Image, Ads top, Ads bottom, People also ask, Related searches",navigational,People also ask
caldea en andorra,10,10,320,31,0.20,http://www.caldea.com/,9,0.02,1.00,0.36,605000,"[66,66,100,66,100,82,53,53,53,82,66,100]",2025-12-19,"Knowledge panel, Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos",navigational,Knowledge panel
caldea spa andorra,3,3,1300,41,0.25,https://www.caldea.com/fr/faq-caldea,9,0.02,2.00,0.4,363000,"[10,7,15,5,28,15,24,8,8,15,100,8]",2026-01-25,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches, Short videos",navigational,People also ask
thalasso pas de la case,1,1,70,16,0.22,http://www.caldea.com/,9,0.02,1.00,0.4,322000,"[64,29,64,64,17,17,11,23,29,41,29,64]",2026-01-31,"Local pack, Image pack, Video, Image, People also ask, Related searches",commercial,Local pack
massage andorre,1,1,70,16,0.47,http://www.caldea.com/,9,0.02,4.00,0.21,1130000,"[23,52,52,64,29,41,41,17,11,17,41,41]",2025-12-03,"Local pack, Video, Image, People also ask, Related searches",commercial,Local pack
piscine andorre,2,2,210,17,0.40,https://www.caldea.com/fr/,9,0.02,3.00,0.1,1680000,"[35,35,35,35,54,35,29,29,43,81,100,22]",2025-12-24,"Local pack, Image pack, Video, Image, People also ask, Related searches",commercial,Organic
spa caldea andorre,1,1,1600,,0.25,https://www.caldea.com/fr/,8,0.02,2.00,0.4,225000,"[54,54,43,8,16,10,4,54,43,100,20,13]",2026-01-31,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches, Short videos",navigational,People also ask
que veut dire spa,6,6,390,20,0.00,https://www.caldea.com/blog/origine-mot-spa/?lang=fr,8,0.02,0.00,0,14500000,"[66,81,66,44,44,81,54,100,100,66,81,66]",2026-01-21,"Knowledge panel, People also ask, Related searches",informational,Organic
caldea spa andorre,6,6,1300,32,0.20,https://www.caldea.com/en/,7,0.01,1.00,0.36,203000,"[100,81,10,16,54,20,43,16,10,2,5,4]",2025-12-06,"Knowledge panel, Sitelinks, Video, Image, Ads top, Ads bottom, People also ask, Related searches",navigational,Organic
club libertin andorre,3,3,90,9,0.00,https://www.caldea.com/fr/premium-french-landing,7,0.01,0.00,0,4240,"[43,23,28,17,17,17,12,17,17,23,17,28]",2025-12-30,People also ask,commercial,Organic
caldea andorra,6,6,1300,49,0.20,https://www.caldea.com/en/,7,0.01,1.00,0.36,561000,"[43,16,36,20,54,8,10,3,43,3,81,65]",2025-11-28,"Knowledge panel, Sitelinks, Video, Image, Ads top, People also ask, Related searches",navigational,Organic
andorre neige,1,1,720,29,0.23,https://www.caldea.com/blog/les-meilleurs-conseils-pour-visiter-landorre-en-hiver/?lang=fr,7,0.01,1.00,0.02,5060000,"[100,22,20,8,7,2,1,4,3,5,7,13]",2026-02-02,"Instant answer, Image pack, Video, Image, Video Carousel, People also ask, Related searches, Short videos",informational,Image pack
thermes andorre la vieille,3,3,90,14,0.29,https://www.caldea.com/fr/,7,0.01,2.00,0.48,49900,"[41,41,41,41,29,41,11,29,64,100,100,82]",2026-01-27,"Knowledge panel, Video, Image, People also ask, Related searches",informational,Organic
parc aquatique andorre,3,3,90,19,0.44,https://www.caldea.com/fr/,7,0.01,3.00,0.06,549000,"[44,6,11,8,6,8,11,6,8,11,11,28]",2025-09-10,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
andorre centre aquatique,3,3,90,16,0.19,https://www.caldea.com/fr/,7,0.01,1.00,0.25,341000,"[50,50,64,50,64,50,50,100,100,50,50,50]",2026-01-28,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
real real food,10,10,390,19,0.80,https://www.caldea.com/blog/mouvement-real-food-instagram/?lang=fr,7,0.01,5.00,0.03,4670000000,"[11,8,8,5,7,3,11,31,46,100,0,0]",2025-12-05,"Local pack, Video, Related searches",informational,Organic
thalasso andorre,2,2,480,16,0.23,https://www.caldea.com/fr/faq-caldea,7,0.01,1.00,0.7,357000,"[72,48,59,48,32,26,26,39,48,59,72,59]",2026-01-22,"Video, Image, Ads bottom, Hotels Pack, People also ask, Related searches",commercial,People also ask
andorra spa,1,1,110,14,0.25,https://www.caldea.com/fr/,7,0.01,1.00,0.49,23000000,"[21,100,12,15,15,9,15,28,100,28,34,43]",2026-01-10,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
hotel caldea,1,1,260,19,0.44,https://www.caldea.com/fr/offre-hotel-andorre,6,0.01,2.00,0.7,641000,"[16,20,13,13,13,10,10,30,20,24,30,16]",2026-01-16,"Video, Image, Ads bottom, Hotels Pack, Related searches, See results about","informational, transactional",Organic
caldea spa andorre,1,1,1300,32,0.20,https://www.caldea.com/fr/faq-caldea,6,0.01,1.00,0.36,203000,"[100,81,10,16,54,20,43,16,10,2,5,4]",2025-12-06,"Knowledge panel, Sitelinks, Video, Image, Ads top, Ads bottom, People also ask, Related searches",navigational,People also ask
caldea andorra,3,3,1300,49,0.20,https://www.caldea.com/fr/faq-caldea,6,0.01,1.00,0.36,561000,"[43,16,36,20,54,8,10,3,43,3,81,65]",2025-11-28,"Knowledge panel, Sitelinks, Video, Image, Ads top, People also ask, Related searches",navigational,People also ask
caldea spa andorra,3,3,1300,41,0.25,https://www.caldea.com/fr/,6,0.01,1.00,0.4,363000,"[10,7,15,5,28,15,24,8,8,15,100,8]",2026-01-25,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches, Short videos",navigational,People also ask
caldea spa andorra,6,6,1300,41,0.25,https://www.caldea.com/en/,6,0.01,1.00,0.4,363000,"[10,7,15,5,28,15,24,8,8,15,100,8]",2026-01-25,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches, Short videos",navigational,Organic
inuu,2,2,50,19,0.23,https://www.caldea.com/fr/premium,6,0.01,1.00,0.24,1050000,"[19,42,34,19,15,34,0,19,19,15,3,7]",2025-12-24,"Knowledge panel, Image pack, Video, People also ask, Related searches",informational,Organic
spa pas de la casa,1,1,50,8,0.51,https://www.caldea.com/fr/,6,0.01,3.00,0.49,37800000,"[100,100,100,100,18,18,18,18,18,18,18,18]",2026-01-24,"Video, Image, Hotels Pack, Related searches",transactional,Organic
hotel starc by pierre & vacances premium,5,5,140,19,0.50,https://www.caldea.com/fr/premium/hotel-starc-by-pierre-vacances-4,6,0.01,3.00,0.66,34100,"[15,12,7,10,7,7,7,19,29,29,29,29]",2026-01-23,"Knowledge panel, Image, Related searches",informational,Organic
andorre thermes,10,10,210,19,0.25,http://www.caldea.com/,6,0.01,1.00,0.31,580000,"[53,66,53,43,43,35,28,53,53,53,66,53]",2026-01-27,"Knowledge panel, Video, Image, Video Carousel, People also ask, Related searches",commercial,Knowledge panel
pas de la case thalasso,1,1,50,,0.22,http://www.caldea.com/,6,0.01,1.00,0.4,18200000,"[64,11,64,64,11,11,11,17,23,17,29,64]",2026-01-26,"Local pack, Image pack, Video, Image, People also ask, Related searches",commercial,Local pack
centro termoludico andorra,14,14,4400,15,0.25,https://www.caldea.com/en/,6,0.01,1.00,0.4,16200,"[12,16,10,36,24,0,0,1,29,44,100,66]",2026-01-28,"Knowledge panel, Video, Image, People also ask, Related searches","informational, transactional",Organic
andorre la vieille caldea,1,1,480,35,0.27,https://www.caldea.com/fr/faq-caldea,6,0.01,1.00,0.46,29200,"[67,67,54,44,44,36,23,54,67,67,81,44]",2026-01-30,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches, Short videos",navigational,People also ask
massage andorre la vieille,1,1,50,14,0.29,http://www.caldea.com/,6,0.01,1.00,0.31,22200,"[26,19,11,7,11,15,11,26,26,19,42,26]",2026-01-14,"Local pack, Video, Image, People also ask",commercial,Local pack
caldéa andorre la vieille,2,2,260,22,0.27,https://www.caldea.com/,6,0.01,1.00,0.46,26100,"[48,59,32,21,3,17,17,26,26,48,39,1]",2026-01-05,"Knowledge panel, Sitelinks, Video, Image, Ads top, Ads bottom, People also ask, Related searches",navigational,Organic
hotel pas de la case spa,4,4,140,8,0.44,https://www.caldea.com/fr/,6,0.01,2.00,0.9,4840000,"[53,53,53,65,81,34,34,28,21,21,21,34]",2025-12-17,"Video, Image, Ads top, Ads bottom, Hotels Pack, Related searches",commercial,Organic
belgique spa,4,4,390,50,0.56,https://www.caldea.com/blog/origin-word-spa/?lang=en,6,0.01,3.00,0.14,76300000,"[8,3,4,3,5,100,8,16,8,5,5,7]",2026-02-01,"Knowledge panel, Image, People also ask, Related searches, Short videos",informational,People also ask
caldea andorre la vieille,1,1,390,22,0.27,https://www.caldea.com/fr/faq-caldea,5,0.01,1.00,0.46,38800,"[59,39,48,11,39,26,14,11,48,88,72,59]",2026-02-03,"Knowledge panel, Sitelinks, Video, Ads bottom, People also ask, Related searches, Short videos",navigational,People also ask
thermes andorre,10,10,170,22,0.27,http://www.caldea.com/,5,0.01,1.00,0.29,497000,"[53,53,65,81,65,53,43,43,34,34,65,81]",2025-12-07,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,Knowledge panel
avis sur caldea,10,10,170,17,0.51,http://www.caldea.com/,5,0.01,2.00,0.01,39000,"[53,65,53,81,53,34,28,21,21,53,100,81]",2025-12-22,"Knowledge panel, Video, People also ask, Related searches",informational,Knowledge panel
andorre tobotronc,8,8,210,22,0.74,https://www.caldea.com/fr/classic/offre-spa-enfant-naturland-tobotronc,5,0.01,3.00,0.02,47700,"[28,44,23,35,28,23,23,23,28,23,44,66]",2025-11-29,"Knowledge panel, Video, Image, People also ask, Related searches, Short videos",informational,Organic
andorre spa caldea,1,1,590,38,0.25,https://www.caldea.com/fr/faq-caldea,5,0.01,1.00,0.4,242000,"[13,53,5,5,8,13,24,10,2,1,3,0]",2026-02-03,"Knowledge panel, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches, Short videos",navigational,People also ask
andorre spa caldea,2,2,590,38,0.25,https://www.caldea.com/,5,0.01,1.00,0.4,242000,"[13,53,5,5,8,13,24,10,2,1,3,0]",2026-02-03,"Knowledge panel, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches, Short videos",navigational,Organic
que faire à andorre en amoureux,3,3,170,13,0.24,https://www.caldea.com/fr/quoi-faire-andorre,5,0.01,1.00,0.28,1020000,"[65,81,53,34,34,43,43,34,43,43,65,81]",2025-12-15,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
code promo caldea,10,10,260,11,0.42,https://www.caldea.com/fr/blackfriday-entrees,5,0.01,2.00,0.15,7580,"[66,54,54,43,29,29,14,43,66,43,81,54]",2026-01-20,"Video, Related searches",informational,Organic
bain froid bienfait,1,1,260,19,0.49,https://www.caldea.com/blog/benefices-eau-froide/?lang=fr,5,0.01,2.00,0.7,667000,"[81,43,81,43,35,29,35,54,54,81,54,43]",2026-01-01,"Featured snippet, Ads bottom, People also ask, Related searches",informational,People also ask
andorre piscine,2,2,210,,0.25,https://www.caldea.com/fr/,5,0.01,1.00,0.07,1740000,"[35,35,66,43,35,35,43,66,81,22,29,35]",2026-01-25,"Local pack, Image pack, Video, Image, People also ask, Related searches",commercial,Organic
tobotronc andorre,6,6,260,15,0.30,https://www.caldea.com/fr/classic/offre-spa-enfant-naturland-tobotronc,5,0.01,1.00,0.02,8150,"[35,35,54,35,35,35,28,66,81,28,35,35]",2026-01-14,"Knowledge panel, Video, Image, People also ask, Related searches",informational,Organic
andorre balneo,10,10,170,32,0.24,http://www.caldea.com/,5,0.01,1.00,0.43,5800,"[66,53,35,28,28,28,23,35,53,35,53,35]",2026-01-31,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Knowledge panel
andorre caldea tarif,10,10,170,25,0.12,http://www.caldea.com/,5,0.01,0.00,0.28,8510,"[0,0,0,0,0,0,0,67,36,29,19,67]",2025-12-21,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",informational,Knowledge panel
