Dirección,Código de respuesta,Tipo de contenido,Indexabilidad,Estado de indexabilidad,Nivel de profundidad,Enlaces internos,Enlaces internos únicos,Enlaces salientes,Recuento de palabras,Tiempo de respuesta,Last Modified,Elemento de enlace canónico 1,Meta robots 1,Título 1,Meta description 1,H1-1,Ancho de píxeles del título 1,Ancho de píxeles de la meta description 1
https://www.caldea.com/blog/?lang=en,200,text/html; charset=UTF-8,No indexable,Canonicalizada,3,13234,7961,222,885,"2,257",,https://www.caldea.com/blog/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Blog Caldea Andorra | Noticias sobre termalismo, bienestar, salud","Siempre a la última en tendencias y novedades sobre termalismo, salud, bienestar y eventos destacados en Caldea y Andorra",Caldea,583,768
https://www.caldea.com/js/select2.min.js,200,application/javascript,Indexable,,3,0,0,0,0,"0,154","Thu, 31 Mar 2022 08:57:34 GMT",,,,,,0,0
https://www.caldea.com/js/common.js,200,application/javascript,Indexable,,3,0,0,0,0,"0,136","Thu, 31 Mar 2022 08:57:33 GMT",,,,,,0,0
https://www.caldea.com/css/common.css.php?v1=20260206001804&&bootstrap.min.css&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&style.css&contactUs.css&index.css&faq-style.css&style-register.css&popup1.css&offerslider-control.css&responsive.css&colorbox.css&landingpage-tool.css&couplelanding.css&lightslider.css&lsting.css&inuu-landing.css&blackfriday.css&nicetomeetyou.css&landingpage-tool.css&couplelanding.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,3,0,0,0,0,"0,194",,,,,,,0,0
https://www.caldea.com/premium/elakkizhi-60-ayurveda,200,text/html; charset=UTF-8,Indexable,,3,26,6,154,906,"0,461",,,"all,index,follow",Masaje corporal hindú en Andorra con pindas calientes,Resérvate un momento para ti con un suave masaje de cuerpo entero ayurveda con pindas calientes y relájate de pies a cabeza. ¡Cómpralo ahora en la web!,Ayurveda Elakkizhi 75',487,957
https://www.caldea.com/classic/masaje-duo-general-60min,200,text/html; charset=UTF-8,Indexable,,3,28,8,153,916,"0,502",,,"all,index,follow",Libera tensiones con un masaje de 1 hora para 2 personas,Disfruta en Caldea de los beneficios de un masaje de todo el cuerpo de 60 minutos para dos personas a la vez en la misma cabina. ¡Cómpralo ahora!,Masaje a dúo general 60min para 2 personas,519,909
https://www.caldea.com/images/historia.jpg,200,image/jpeg,Indexable,,3,0,0,0,0,"0,147","Thu, 31 Mar 2022 08:57:27 GMT",,,,,,0,0
https://www.caldea.com/blog/category/andorra/,200,text/html; charset=UTF-8,No indexable,noindex,3,2441,2384,228,891,"2,426",,,"noindex, follow",Andorra Archives | Caldea,,Andorra,230,0
https://www.caldea.com/premium/spa-restaurante-siam-shiki,200,text/html; charset=UTF-8,Indexable,,3,25,5,153,1122,"0,638",,,"all,index,follow",Ofertas muy gourmets | Caldea y Siam Shiki Andorra,Sumérgete en nuestras aguas termales de Caldeay saborea los platos thai-japoneses en nuestro restaurante asiático Siam Shiki.,¡Cena en Caldea! Entrada Premium + menú Thai/Japo en Siam Shiki,467,791
https://www.caldea.com/cdn-cgi/l/email-protection,404,text/html,No indexable,Error de cliente,3,125,80,0,0,"0,023",,,,,,,0,0
https://www.caldea.com/classic/oferta-naturland-adulto,200,text/html; charset=UTF-8,Indexable,,3,24,3,156,1101,"0,457",,,"all,index,follow",Caldea y Naturland l Diviértete en Andorra,"¿Plan en familia? Aprovecha esta oferta que incluye entrada a Naturland, el parque de actividades outdoor de Andorra, y entrada Classic, con acceso a Caldea. ¡No te lo pierdas!",Entrada Classic + Naturland adulto,374,1082
https://www.caldea.com/css/common.css.php?v1=20260206001808&&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&style.css&index.css&reservar-menu.css&callender.css&lsting.css&offerslider-control.css&style-select.css&tractaments.css&bootstrap.min.css&popup1.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,3,0,0,0,0,"0,149",,,,,,,0,0
https://www.caldea.com/classic/masaje-genaral-60min,200,text/html; charset=UTF-8,Indexable,,3,28,8,153,884,"0,439",,,"all,index,follow",Masaje general 1h. manual para liberar tensiones acumuladas,Desconecta de todo con este masaje relajante. Las manos expertas de nuestros terapeutas trabajarán en todo tu cuerpo para que liberes tus tensiones.,Masaje general 60',554,935
https://www.caldea.com/blog/?lang=ca,200,text/html; charset=UTF-8,No indexable,Canonicalizada,3,13737,7842,235,941,"2,326",,https://www.caldea.com/blog/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Blog Caldea Andorra | Noticias sobre termalismo, bienestar, salud","Siempre a la última en tendencias y novedades sobre termalismo, salud, bienestar y eventos destacados en Caldea y Andorra",Caldea,583,768
https://www.caldea.com/css/common.css.php?v1=20260206001806&&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&style.css&index.css&reservar-menu.css&callender.css&lsting.css&offerslider-control.css&style-select.css&tractaments.css&bootstrap.min.css&popup1.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,3,0,0,0,0,"0,161",,,,,,,0,0
https://www.caldea.com/premium/maderoterapia-corporal-60-minutos,200,text/html; charset=UTF-8,Indexable,,3,26,6,154,939,"0,466",,,"all, index, follow","Maderoterapia corporal en Inúu, el spa adults only de Caldea",Mejora la circulación sanguínea y minimiza la celulitis y la retención de liquidos gracias a una sesión corporal de maderoterapia de una hora en Caldea.,Maderoterapia corporal 60',536,924
https://www.caldea.com/blog/wp-content/plugins/wpml-cms-nav/res/css/cms-navigation-base.css?ver=1.5.6,200,text/css,Indexable,,3,0,0,0,0,"0,124","Tue, 27 May 2025 13:37:54 GMT",,,,,,0,0
https://www.caldea.com/css/common.css.php?v1=20260206001800&&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&style.css&index.css&bootstrap.min.css&lightslider.css&offerslider-control.css&lsting.css&buy-ticket.css&style-register.css&popup1.css&responsive.css&inuu-landing.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,3,0,0,0,0,"0,057",,,,,,,0,0
https://www.caldea.com/css/common.css.php?v1=20260206001802&&bootstrap.min.css&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&style.css&contactUs.css&index.css&faq-style.css&style-register.css&popup1.css&offerslider-control.css&responsive.css&colorbox.css&landingpage-tool.css&couplelanding.css&lightslider.css&lsting.css&inuu-landing.css&blackfriday.css&nicetomeetyou.css&landingpage-tool.css&couplelanding.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,3,0,0,0,0,"0,192",,,,,,,0,0
https://www.caldea.com/css/common.css.php?v1=20260206001804&&bootstrap.min.css&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&contactUs.css&style.css&index.css&faq-style.css&responsive-tabs-css.css&faq-style.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,3,0,0,0,0,"0,176",,,,,,,0,0
https://www.caldea.com/css/common.css.php?v1=20260206001801&&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&style.css&index.css&bootstrap.min.css&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&lightslider.css&common.css&style.css&lsting.css&inuu-landing.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,3,0,0,0,0,"0,087",,,,,,,0,0
https://www.caldea.com/premium/kateevasthy-75,200,text/html; charset=UTF-8,Indexable,,3,26,6,153,931,"0,449",,,"all,index,follow",Relaja tensiones de espalda y hombros con este masaje antiestrés,"En Caldea, solo necesitarás una hora para liberar las tensiones acumuladas en espalda y hombros ¡Saldrás como nuevo!",Ayurveda Kateevasthy 60',594,741
https://www.caldea.com/css/common.css.php?v1=20260206001802&&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&style.css&index.css&reservar-menu.css&callender.css&lsting.css&offerslider-control.css&style-select.css&tractaments.css&bootstrap.min.css&popup1.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,3,0,0,0,0,"0,157",,,,,,,0,0
https://www.caldea.com/blog/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,200,application/javascript,Indexable,,3,0,0,0,0,"0,070","Mon, 11 Dec 2023 06:46:48 GMT",,,,,,0,0
https://www.caldea.com/css/common.css.php?v1=20260206001801&&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&style.css&index.css&reservar-menu.css&callender.css&lsting.css&offerslider-control.css&style-select.css&tractaments.css&bootstrap.min.css&popup1.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,3,0,0,0,0,"0,176",,,,,,,0,0
https://www.caldea.com/blog/wp-content/plugins/instagram-feed/css/sbi-styles.min.css?ver=6.10.0,200,text/css,Indexable,,3,0,0,0,0,"0,162","Wed, 03 Dec 2025 09:30:49 GMT",,,,,,0,0
http://www.caldea.com/userfiles//Certificat_9_23272022012714%20220823132727.pdf,301,text/html,No indexable,Redirigido,3,2,2,0,0,"0,079",,,,,,,0,0
https://www.caldea.com/css/common.css.php?v1=20260206001803&&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&style.css&index.css&reservar-menu.css&callender.css&lsting.css&offerslider-control.css&style-select.css&tractaments.css&bootstrap.min.css&popup1.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,3,0,0,0,0,"0,048",,,,,,,0,0
https://www.caldea.com/css/common.css.php?v1=20260206001805&&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&style.css&index.css&reservar-menu.css&callender.css&lsting.css&offerslider-control.css&style-select.css&tractaments.css&bootstrap.min.css&popup1.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,3,0,0,0,0,"0,075",,,,,,,0,0
https://www.caldea.com/blog/wp-content/plugins/recent-posts-widget-with-thumbnails/public.css?ver=7.1.1,200,text/css,Indexable,,3,0,0,0,0,"0,130","Mon, 01 Aug 2022 09:51:43 GMT",,,,,,0,0
https://www.caldea.com/css/common.css.php?v1=20260206001802&&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&style.css&index.css&reservar-menu.css&callender.css&lsting.css&offerslider-control.css&select2.min.css&style-select.css&tractaments.css&bootstrap.min.css&popup1.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,3,0,0,0,0,"0,167",,,,,,,0,0
https://www.caldea.com/blog/caldea-aguas-calientes-paisajes-nevados-y-bienestar-total/,200,text/html; charset=UTF-8,Indexable,,3,98,51,202,1437,"2,398",,https://www.caldea.com/blog/caldea-aguas-calientes-paisajes-nevados-y-bienestar-total/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Caldea: aguas calientes, paisajes nevados y bienestar total | Caldea",,"Caldea: aguas calientes, paisajes nevados y bienestar total",601,0
https://www.caldea.com/css/common.css.php?v1=20260206001806&&bootstrap.min.css&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&contactUs.css&style.css&index.css&faq-style.css&responsive-tabs-css.css&faq-style.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,3,0,0,0,0,"0,165",,,,,,,0,0
https://www.caldea.com/inuu,301,text/html; charset=UTF-8,No indexable,Redirigido,3,31,31,0,0,"0,046",,,,,,,0,0
https://www.caldea.com/css/common.css.php?v1=20260206001807&&bootstrap.min.css&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&style.css&contactUs.css&index.css&faq-style.css&style-register.css&popup1.css&offerslider-control.css&responsive.css&colorbox.css&landingpage-tool.css&couplelanding.css&lightslider.css&lsting.css&inuu-landing.css&blackfriday.css&nicetomeetyou.css&landingpage-tool.css&couplelanding.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,3,0,0,0,0,"0,180",,,,,,,0,0
https://www.caldea.com/blog/wp-content/plugins/meta-slider-and-carousel-with-lightbox/assets/css/wp-igsp-public.css?ver=2.0.7,200,text/css,Indexable,,3,0,0,0,0,"0,130","Wed, 03 Dec 2025 09:30:46 GMT",,,,,,0,0
https://www.caldea.com/premium/entrada-spa-hotel-mola-park-4,200,text/html; charset=UTF-8,Indexable,,3,23,3,154,987,"0,432",,,"all, index, follow",Escapada a Andorra l Entrada Caldea Premium + hotel Mola Park 4*,Reserva tu entrada Caldea Premium y alójate en el hotel Mola Park 4* . Disfruta de Andorra y de nuestras aguas termales.,Entrada Premium + Mola Park 4*,603,747
https://www.caldea.com/ca/club-super3,200,text/html; charset=UTF-8,Indexable,,3,21,2,155,1292,"4,243",,,"no index, no follow",Gaudeix dels avantatges del Club Super3 l Caldea,"No perdis l'oportunitat de viure una experiència única amb els petits de la casa! Entrades gratuïtes amb Caldea Club Super 3, el millor spa d'Andorra.",A Caldea gratis amb el Club Super3,442,907
https://www.caldea.com/blog/category/spa/,200,text/html; charset=UTF-8,No indexable,noindex,3,2448,2384,229,880,"2,595",,,"noindex, follow",Spa Archives | Caldea,,Spa,193,0
https://www.caldea.com/premium/masaje-aromatico-60,200,text/html; charset=UTF-8,Indexable,,3,26,6,154,867,"0,399",,,,masaje-100-a-medida-by-sothys-60,,Masaje aromático 60',313,0
https://www.caldea.com/blog/page/2/,200,text/html; charset=UTF-8,Indexable,,3,46,3,234,943,"2,577",,https://www.caldea.com/blog/page/2/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Blog Caldea Andorra | Noticias sobre termalismo, bienestar, salud","Siempre a la última en tendencias y novedades sobre termalismo, salud, bienestar y eventos destacados en Caldea y Andorra",Caldea,583,768
https://www.caldea.com/images/what-is-caldea-banner.jpg,200,image/jpeg,Indexable,,3,0,0,0,0,"0,040","Thu, 31 Mar 2022 08:57:33 GMT",,,,,,0,0
https://www.caldea.com/espectaculo-storm,301,text/html; charset=UTF-8,No indexable,Redirigido,3,13,13,0,0,"0,046",,,,,,,0,0
https://www.caldea.com/blog/category/ofertas/,200,text/html; charset=UTF-8,No indexable,noindex,3,2656,2435,229,890,"2,395",,,"noindex, follow",Ofertas Archives | Caldea,,Ofertas,226,0
https://www.caldea.com/blog/las-obras-del-hotel-caldea-ya-son-mas-visibles/,200,text/html; charset=UTF-8,Indexable,,3,52,4,199,1009,"2,310",,https://www.caldea.com/blog/las-obras-del-hotel-caldea-ya-son-mas-visibles/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Las obras del hotel Caldea ya son más visibles | Caldea,El montaje de una gran grúa de cerca de 80 metros de altura en la calle Josep Viladomat hace más visibles las obras de construcción del hotel de Caldea.,Las obras del hotel Caldea ya son más visibles,491,938
https://www.caldea.com/classic/masaje-duo-parcial-30-min,200,text/html; charset=UTF-8,Indexable,,3,28,8,154,901,"0,377",,,"all,index,follow",masaje-duo-parcial-30-min,Hazte con el masaje a duo de 30 minutos que te ayudará a liberar tensiones de espalda y piernas. ¡Y disfruta de un momento para vosotros dos!,Masaje a dúo parcial 30 min para 2 personas,239,884
