Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
fotos de caldea,1,1,880,23,0.00,https://www.caldea.com/blog/fundas-impermeables-movil-vacway/,117,0.08,0.00,0.09,281000,"[79,100,100,100,4,2,3,2,1,1,2,3]",2025-12-11,"Image pack, Video, Image, Related searches",informational,Image pack
hotel caldea en andorra,1,1,140,28,0.35,https://www.caldea.com/,112,0.08,39.00,0.88,0,"[1,0,0,0,0,0,0,1,100,0,2,3]",2026-01-15,"Knowledge panel, Video, Image, Related searches","informational, transactional",Organic
oferta hotel caldea,1,1,140,18,0.38,https://www.caldea.com/oferta-hotel-andorra,112,0.08,42.00,1,614000,"[10,2,100,81,2,2,0,4,100,8,6,66]",2026-01-25,"Video, Image, Ads bottom, Related searches",informational,Organic
andorra hotel + caldea,1,1,140,22,0.34,https://www.caldea.com/oferta-hotel-andorra,112,0.08,38.00,0.96,334000,"[81,81,81,65,34,34,15,12,21,43,53,43]",2025-12-24,"Knowledge panel, Sitelinks, Video, Image, Related searches","informational, transactional",Organic
caldeas,1,1,140,54,0.13,https://www.caldea.com/,112,0.08,14.00,0.6,25500,"[8,24,13,24,13,0,0,0,1,5,5,6]",2025-12-31,"Knowledge panel, Image pack, Sitelinks, Video, Image, Video Carousel, Related searches",navigational,Organic
spa de andorra,1,1,140,,0.07,http://www.caldea.com/,112,0.08,7.00,0.93,23600000,"[66,100,66,66,52,42,42,52,80,66,80,80]",2026-01-27,"Local pack, Sitelinks, Video, Image, People also ask, Related searches","commercial, navigational",Local pack
entrada caldea andorra,1,1,140,27,0.18,https://www.caldea.com/entradas,112,0.08,20.00,1,427000,"[35,35,35,35,12,17,17,23,35,28,43,100]",2026-01-26,"Knowledge panel, Video, Image, Ads bottom, People also ask, Related searches","informational, transactional",Organic
balneario de caldea andorra,1,1,140,32,0.13,https://www.caldea.com/,112,0.08,14.00,0.82,158000,"[43,53,43,28,21,21,15,21,53,65,53,65]",2025-12-30,"Knowledge panel, Image pack, Sitelinks, Video, Image, Related searches",navigational,Organic
caldea ofertas familias,1,1,140,17,0.17,https://www.caldea.com/packs-familiares,112,0.08,19.00,0.99,70600,"[42,80,80,80,65,34,15,26,7,15,53,100]",2025-12-12,"Video, Related searches",transactional,Organic
oferta caldea y hotel,1,1,140,20,0.38,https://www.caldea.com/oferta-hotel-andorra,112,0.08,42.00,1,653000,"[23,35,100,28,12,5,23,17,28,35,28,100]",2026-01-17,"Image, Ads bottom, Related searches",commercial,Organic
precio caldea andorra,1,1,140,25,0.11,https://www.caldea.com/entradas,112,0.08,12.00,0.98,408000,"[65,53,34,34,26,19,26,100,80,53,65,65]",2026-01-07,"Video, People also ask, Related searches, AI overview",transactional,Organic
descuento caldea 2x1,1,1,140,,0.23,https://www.caldea.com/ofertas,112,0.08,25.00,0.95,1930,"[66,100,66,66,42,23,33,52,80,42,66,66]",2026-01-13,"Image pack, Video, People also ask, Related searches",transactional,Organic
carnet joven caldea,1,1,140,25,0.74,https://www.caldea.com/caldea-carne-joven,112,0.08,82.00,0.04,1830,"[0,0,5,3,54,15,19,2,2,54,54,0]",2026-02-05,"People also ask, Related searches","informational, transactional",Organic
hotel andorra mas caldea,1,1,140,27,0.42,https://www.caldea.com/oferta-hotel-andorra,112,0.08,47.00,0.93,232000,"[43,43,22,22,18,6,18,29,54,43,29,35]",2026-01-18,"Knowledge panel, Video, Image, Ads bottom, People also ask, Related searches","informational, transactional",Organic
caldera andorra,1,1,140,30,0.16,https://www.caldea.com/,112,0.08,17.00,0.81,1090000,"[9,6,6,0,0,100,1,6,19,36,15,12]",2026-02-01,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
andorra caldea balneario,10,10,3600,40,0.16,http://www.caldea.com/,109,0.08,17.00,0.81,43900,"[66,44,8,66,54,44,44,16,19,54,100,44]",2026-01-31,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches, Short videos",navigational,Knowledge panel
aguas termales andorra,1,1,390,19,0.13,http://www.caldea.com/,96,0.07,12.00,0.79,299000,"[36,81,100,54,44,44,15,23,23,54,29,44]",2025-12-25,"Local pack, Sitelinks, Video, Image, Related searches",commercial,Local pack
balneario de andorra caldea,1,1,110,25,0.13,https://www.caldea.com/,88,0.06,11.00,0.88,183000,"[100,33,66,33,33,0,33,66,80,66,80,52]",2026-01-24,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",navigational,Organic
hotel y caldea,1,1,110,25,0.47,https://www.caldea.com/oferta-hotel-andorra,88,0.06,41.00,0.92,614000,"[65,53,28,34,15,15,21,21,34,34,34,53]",2026-01-23,"Knowledge panel, Video, Image, Ads bottom, Related searches",transactional,Organic
entradas a caldea ofertas,1,1,110,25,0.17,https://www.caldea.com/ofertas,88,0.06,14.00,1,299000,"[64,64,82,82,41,41,17,64,100,64,52,64]",2026-01-23,"People also ask, Related searches",transactional,Organic
la caldea andorra,1,1,110,33,0.12,https://www.caldea.com/,88,0.06,10.00,0.84,599000,"[80,100,23,52,33,33,19,42,66,52,52,66]",2026-01-06,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
telefono caldea,1,1,110,29,0.37,https://www.caldea.com/contacto,88,0.06,32.00,0.01,8130,"[53,34,28,15,21,6,12,34,34,34,81,65]",2026-02-05,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
caldea super 3,1,1,110,27,0.00,https://www.caldea.com/club-super3,88,0.06,0.00,0.06,263000,"[35,28,17,17,23,5,10,43,66,17,23,35]",2026-01-09,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
andorra caldea ofertas,1,1,110,24,0.26,https://www.caldea.com/ofertas,88,0.06,22.00,1,274000,"[42,53,65,80,26,19,11,15,42,53,42,53]",2025-12-30,"Sitelinks, Video, Related searches",transactional,Organic
andorra balneario caldea,1,1,110,20,0.17,https://www.caldea.com/,88,0.06,14.00,0.63,102000,"[66,82,35,17,23,17,17,12,7,12,17,43]",2025-12-15,"Knowledge panel, Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, Related searches",navigational,Organic
caldea descuentos,1,1,110,25,0.27,https://www.caldea.com/ofertas,88,0.06,23.00,0.88,32800,"[53,65,42,42,42,7,19,34,53,34,42,53]",2026-01-21,"People also ask, Related searches",transactional,Organic
caldea black friday,1,1,110,18,0.00,https://www.caldea.com/blackfriday-entradas,88,0.06,0.00,0,137000,"[1,3,76,10,1,1,1,1,1,1,1,0]",2025-12-02,"Video, People also ask",transactional,Organic
caldea entrades,1,1,110,38,0.21,https://www.caldea.com/entradas,88,0.06,18.00,0.99,245000,"[1,1,3,3,100,0,0,0,0,0,0,0]",2025-12-11,"Knowledge panel, Video, Related searches","informational, transactional",Organic
andorra mas caldea,1,1,110,18,0.35,https://www.caldea.com/,88,0.06,30.00,1,252000,"[10,10,5,5,6,3,2,8,10,10,8,16]",2026-01-19,"Video, Image, Ads bottom, Related searches",transactional,Organic
caldea carnet joven,1,1,110,23,0.00,https://www.caldea.com/caldea-carne-joven,88,0.06,0.00,0.05,2370,"[100,23,5,23,23,2,2,2,2,2,2,2]",2026-01-01,"People also ask, Related searches","informational, transactional",Organic
caldea andorra telefono,1,1,110,36,0.39,https://www.caldea.com/contacto,88,0.06,34.00,0.03,12800,"[100,80,52,42,42,23,19,42,42,33,42,52]",2026-01-14,"Knowledge panel, People also ask, Related searches","informational, transactional",Organic
caldea oferta,1,1,110,26,0.24,https://www.caldea.com/ofertas,88,0.06,21.00,1,255000,"[39,11,7,9,5,2,17,7,7,5,17,11]",2026-01-28,"Video, Related searches",transactional,Organic
caldea classic,1,1,110,21,0.15,https://www.caldea.com/entradas,88,0.06,13.00,0.55,218000,"[65,53,42,34,26,26,26,65,80,42,53,65]",2026-02-03,"People also ask, Related searches, See results about","navigational, transactional",Organic
entrada caldea 2x1,1,1,110,25,0.14,https://www.caldea.com/ofertas,88,0.06,12.00,1,7790,"[100,12,6,9,6,5,5,6,4,4,5,5]",2026-01-29,"Video, Image, People also ask, Related searches",transactional,Organic
caldea precios y horarios,1,1,110,25,0.19,https://www.caldea.com/entradas,88,0.06,16.00,0.73,275000,"[43,35,23,28,23,10,12,35,66,28,17,35]",2026-02-05,"People also ask, Related searches, AI overview","navigational, transactional",Organic
spa a andorra,1,1,1300,22,0.20,https://www.caldea.com/,84,0.06,16.00,0.95,30300000,"[68,100,31,52,68,20,68,52,52,84,100,68]",2026-02-01,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
balnearios en andorra,1,2,590,19,0.10,https://www.caldea.com/,77,0.05,7.00,0.84,386000,"[11,16,37,84,46,5,7,31,100,16,25,20]",2026-02-05,"Video, Image, Hotels Pack, People also ask, Related searches",transactional,Organic
caldea entradas,2,2,2900,35,0.15,https://www.caldea.com/,75,0.05,11.00,1,261000,"[100,100,53,24,35,24,18,53,66,53,53,66]",2026-02-04,"Knowledge panel, Video, Ads top, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
balneario andorra,10,10,2400,33,0.10,http://www.caldea.com/,74,0.05,7.00,0.84,1760000,"[100,53,44,35,35,24,29,44,44,44,44,53]",2026-02-03,"Knowledge panel, Video, Image, People also ask, Related searches",informational,Knowledge panel
caldea noche,1,1,90,23,0.21,https://www.caldea.com/classic/entrada-spa-nocturna,72,0.05,15.00,0.78,380000,"[43,53,43,21,21,15,6,9,43,34,34,34]",2026-01-02,"Knowledge panel, Image pack, Video, Related searches",transactional,Organic
calde andorra,1,1,90,33,0.16,https://www.caldea.com/,72,0.05,11.00,0.81,679000,"[3,26,3,0,0,2,2,1,2,2,1,72]",2026-01-17,"Knowledge panel, Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",navigational,Organic
caldea horario,1,1,90,23,0.29,https://www.caldea.com/horarios-caldea,72,0.05,20.00,0.04,101000,"[18,23,11,11,6,5,5,11,35,11,11,18]",2026-01-06,"Knowledge panel, Video, People also ask, Related searches","informational, transactional",Organic
andorra caldea thermal spa,1,1,90,26,0.30,https://www.caldea.com/,72,0.05,21.00,0.75,168000,"[5,35,28,100,66,5,5,7,17,7,7,10]",2026-01-01,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, Related searches",navigational,Organic
caldea en andorra,1,1,90,24,0.16,https://www.caldea.com/,72,0.05,11.00,0.81,743000,"[10,4,2,7,0,1,0,4,4,3,4,1]",2026-02-02,"Knowledge panel, Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches",navigational,Organic
hotel más caldea,1,1,90,20,0.40,https://www.caldea.com/oferta-hotel-andorra,72,0.05,28.00,0.92,576000,"[64,64,82,11,11,0,5,100,64,64,64,82]",2026-01-11,"Video, Image, Related searches","informational, transactional",Organic
hotel mas caldea en andorra,1,1,90,17,0.39,https://www.caldea.com/oferta-hotel-andorra,72,0.05,28.00,0.96,216000,"[28,35,11,3,18,5,8,8,11,11,15,18]",2026-01-13,"Video, Image, Ads bottom, Related searches",informational,Organic
regala caldea,1,1,90,18,0.19,https://www.caldea.com/regala-caldea,72,0.05,13.00,1,24000,"[19,19,6,9,9,6,2,9,12,15,15,23]",2026-01-31,"Video, Related searches","navigational, transactional",Organic
hotel andorra + caldea,1,1,90,22,0.34,https://www.caldea.com/oferta-hotel-andorra,72,0.05,24.00,0.96,331000,"[13,10,6,5,3,2,2,2,3,5,5,4]",2025-12-27,"Knowledge panel, Sitelinks, Video, Image, Ads bottom, Related searches","informational, transactional",Organic
caldea super3,1,1,90,25,0.00,https://www.caldea.com/club-super3,72,0.05,0.00,0.06,2140,"[11,28,18,11,8,11,1,3,18,35,6,5]",2025-12-25,"Sitelinks, Related searches",navigational,Organic
hotel caldea spa andorra,1,1,90,28,0.27,https://www.caldea.com/,72,0.05,19.00,0.95,302000,"[100,78,64,64,35,28,35,50,64,50,50,100]",2026-02-05,"Knowledge panel, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",navigational,Organic
solarium con jacuzzis caldea,1,1,90,29,0.00,https://www.caldea.com/nuestro-spa,72,0.05,0.00,0.03,6270,"[6,100,6,12,34,6,53,21,6,6,6,43]",2026-01-15,"Knowledge panel, Image pack, Video, People also ask, Related searches","informational, transactional",Organic
oferta caldea + hotel,1,1,90,19,0.00,https://www.caldea.com/oferta-hotel-andorra,72,0.05,0.00,0,532000,"[43,35,17,23,0,7,12,17,35,17,23,7]",2026-01-05,"Video, Image, Ads bottom, People also ask, Related searches","informational, transactional",Organic
pack hotel caldea,1,1,90,25,0.40,https://www.caldea.com/oferta-hotel-andorra,72,0.05,28.00,1,35600,"[23,19,12,9,9,5,5,9,12,12,15,23]",2026-01-05,"Knowledge panel, Video, Image, Ads bottom, People also ask, Related searches","informational, transactional",Organic
caldea invierno,1,1,90,18,0.00,https://www.caldea.com/ofertas-invierno-andorra,72,0.05,0.00,0.26,77400,"[53,53,28,21,9,6,12,21,34,21,28,34]",2026-01-04,"Image pack, Video, Image, Related searches, AI overview","informational, transactional",Organic
hotel spa andorra caldea,1,1,90,22,0.27,https://www.caldea.com/,72,0.05,19.00,0.95,178000,"[66,52,33,42,23,19,23,33,42,33,33,66]",2026-01-31,"Sitelinks, Video, Hotels Pack, People also ask, Related searches, See results about","navigational, transactional",Organic
caldea con hotel,1,1,90,20,0.38,https://www.caldea.com/oferta-hotel-andorra,72,0.05,27.00,0.97,632000,"[13,24,5,3,3,2,3,6,10,5,6,6]",2026-01-27,"Image, Ads top, Ads bottom, Related searches",informational,Organic
2x1 caldea,1,1,90,29,0.12,https://www.caldea.com/ofertas,72,0.05,8.00,0.93,5980,"[28,43,35,28,28,23,17,12,7,12,17,17]",2025-12-13,"Knowledge panel, Image pack, Sitelinks, Video, People also ask, Related searches","informational, transactional",Organic
caldea thermal spa andorra,1,1,90,23,0.30,https://www.caldea.com/,72,0.05,21.00,0.75,155000,"[6,43,34,100,65,6,6,9,21,9,9,12]",2026-01-01,"Knowledge panel, Sitelinks, Video, Image, Related searches",navigational,Organic
caldea masajes,1,1,90,23,0.06,https://www.caldea.com/masajes,72,0.05,4.00,0.92,36300,"[82,29,100,82,52,17,41,23,0,41,64,41]",2025-12-24,"Knowledge panel, Sitelinks, Image, Related searches",navigational,Organic
caldea thermal,1,1,90,27,0.30,https://www.caldea.com/,72,0.05,21.00,0.75,42200,"[5,35,28,100,66,5,5,7,17,7,7,10]",2026-01-01,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, Related searches",navigational,Organic
baño azteca caldea,1,1,90,20,0.00,https://www.caldea.com/origenes,72,0.05,0.00,0.01,3460,"[82,82,64,64,11,11,11,11,82,11,100,100]",2026-01-19,"Image pack, Video, People also ask, Related searches","informational, transactional",Organic
ofertas en caldea,1,1,90,23,0.24,https://www.caldea.com/ofertas,72,0.05,17.00,1,111000,"[19,80,80,100,7,0,3,19,19,15,7,34]",2026-01-27,"People also ask, Related searches","informational, transactional",Organic
caldea andorra noche,1,1,90,22,0.11,https://www.caldea.com/classic/entrada-spa-nocturna,72,0.05,7.00,0.76,137000,"[8,5,3,3,5,3,3,5,6,6,8,10]",2026-02-01,"Knowledge panel, Video, People also ask, Related searches","navigational, transactional",Organic
inuu,1,1,260,23,0.11,https://www.caldea.com/entrada-premium,64,0.04,7.00,0.58,1130000,"[25,20,16,11,7,5,8,11,13,11,13,20]",2026-01-19,"Knowledge panel, Image pack, Video, People also ask, Related searches","informational, transactional",Organic
ofertas caldea hotel,1,1,260,13,0.39,https://www.caldea.com/oferta-hotel-andorra,64,0.04,24.00,1,267000,"[17,26,39,32,32,26,14,11,11,17,32,21]",2025-12-24,"Video, Image, Ads bottom, Related searches",informational,Organic
balneari andorra,1,1,260,27,0.10,http://www.caldea.com/,64,0.04,6.00,0.84,1880000,"[16,24,6,6,10,6,6,10,100,13,20,30]",2026-01-17,"Local pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",commercial,Local pack
termas andorra,1,1,260,17,0.23,https://www.caldea.com/,64,0.04,14.00,0.5,385000,"[35,54,54,66,81,54,28,44,23,18,44,54]",2025-12-11,"Local pack, Sitelinks, Video, Image, Video Carousel, Related searches",commercial,Organic
inuu andorra,2,2,480,23,0.15,https://www.caldea.com/,63,0.04,9.00,0.67,44700,"[67,55,36,30,30,24,20,36,45,36,36,36]",2026-01-25,"Knowledge panel, Video, Image, People also ask, Related searches",informational,Organic
pack caldea,1,1,70,25,0.26,https://www.caldea.com/packs-familiares,56,0.04,14.00,1,57900,"[43,28,17,17,12,10,10,17,17,17,17,28]",2026-01-25,"Knowledge panel, People also ask, Related searches","informational, transactional",Organic
entrades caldea 2x1,1,1,70,21,0.11,https://www.caldea.com/entradas,56,0.04,6.00,1,2430,"[6,6,6,0,0,6,2,6,43,22,43,29]",2026-01-02,"Sitelinks, Video, Related searches","informational, transactional",Organic
caldea inu,1,1,70,26,0.15,https://www.caldea.com/entrada-premium,56,0.04,8.00,0.58,3910,"[14,18,8,6,6,0,0,4,10,8,8,100]",2026-01-31,"Knowledge panel, Image pack, Video, People also ask, Related searches","navigational, transactional",Organic
hotel y caldea en andorra,1,1,70,17,0.34,https://www.caldea.com/oferta-hotel-andorra,56,0.04,19.00,0.96,256000,"[2,0,100,4,1,1,1,0,1,0,6,6]",2026-01-02,"Sitelinks, Video, Image, Hotels Pack, Related searches","informational, transactional",Organic
andorra y caldea,1,1,70,25,0.16,https://www.caldea.com/,56,0.04,8.00,0.81,669000,"[100,64,23,23,23,17,11,17,52,29,41,41]",2026-01-30,"Knowledge panel, Sitelinks, Video, Image, Related searches",navigational,Organic
caldea de andorra,1,1,70,36,0.09,https://www.caldea.com/,56,0.04,5.00,0.77,727000,"[82,64,64,64,11,11,17,23,41,29,11,82]",2026-02-04,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,Organic
ofertas caldea andorra,1,1,70,25,0.26,https://www.caldea.com/ofertas,56,0.04,14.00,0.99,293000,"[10,10,5,7,3,3,3,10,10,7,7,15]",2026-01-12,"Video, People also ask, Related searches","informational, transactional",Organic
telefono caldea andorra,1,1,70,33,0.39,https://www.caldea.com/contacto,56,0.04,21.00,0.03,9230,"[78,78,50,50,28,21,21,78,50,28,21,64]",2026-01-31,"Knowledge panel, People also ask, Related searches","navigational, transactional",Organic
andorra termas,1,1,70,19,0.13,https://www.caldea.com/,56,0.04,7.00,0.62,459000,"[100,50,35,35,50,28,21,35,35,50,50,64]",2026-02-01,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
hotel entrada caldea,1,1,70,25,0.44,https://www.caldea.com/oferta-hotel-andorra,56,0.04,24.00,0.94,320000,"[82,82,29,29,29,23,29,41,82,11,11,11]",2026-01-15,"Knowledge panel, Video, Image, Ads top, Ads bottom, Related searches","informational, transactional",Organic
hoteles caldea andorra,1,1,70,25,0.35,https://www.caldea.com/oferta-hotel-andorra,56,0.04,19.00,0.88,326000,"[42,52,14,9,52,4,4,23,42,52,52,42]",2026-01-18,"Video, Image, Ads bottom, Hotels Pack, People also ask, Related searches, See results about","informational, transactional",Organic
spa en andorra caldea,1,1,70,25,0.14,https://www.caldea.com/,56,0.04,7.00,1,431000,"[10,8,10,6,5,3,3,3,0,0,1,8]",2026-01-03,"Knowledge panel, Sitelinks, Video, Image, Related searches, AI overview",navigational,Organic
