Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
centro termoludico andorra,1,1,320,25,1.01,https://www.caldea.com/classic,1,0.02,1.00,0.03,26800,"[66,35,66,28,54,100,23,100,81,23,28,66]",2025-12-15,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,People also ask
s.p.a. acronym,4,4,70,21,0.00,https://www.caldea.com/blog/origin-word-spa/?lang=en,1,0.02,0.00,0,5390000,"[43,28,53,21,0,0,0,0,0,0,53,53]",2026-01-29,"Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
hoteles andorra con caldea,5,5,30,5,0.79,https://www.caldea.com/en/andorra-hotel-offer,1,0.02,0.00,0.52,81800,"[14,100,14,14,14,14,14,14,14,0,0,0]",2025-12-07,"Image pack, Video, Image, Ads bottom, Hotels Pack, Related searches",transactional,Organic
spa andorre caldea,3,3,90,42,0.57,https://www.caldea.com/en/our-spa,1,0.02,0.00,0.02,207000,"[0,0,0,0,0,0,100,81,0,0,0,0]",2025-12-23,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches","informational, transactional",Organic
andorra tourist attractions,1,1,50,26,0.00,https://www.caldea.com/en/,1,0.02,0.00,0.02,7380000,"[0,0,15,12,12,21,3,0,6,100,9,6]",2026-01-24,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos, Discussions and forums, AI overview",informational,AI overview
spa caldea andorre,8,8,90,35,1.01,https://www.caldea.com/en/our-spa,1,0.02,1.00,0.03,214000,"[0,0,0,0,0,0,0,100,81,0,0,0]",2025-12-18,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches","informational, transactional",Organic
spas en español,1,1,50,21,0.00,https://www.caldea.com/blog/origen-palabra-spa/,1,0.02,0.00,0.01,306000000,"[57,57,42,71,71,71,71,57,71,71,100,100]",2026-01-03,"Instant answer, Video, People also ask, Related searches",informational,People also ask
spa abbreviation,7,7,110,,0.00,https://www.caldea.com/blog/origin-word-spa/?lang=en,1,0.02,0.00,0,6520000,"[34,34,34,42,34,42,42,53,42,53,42,42]",2026-01-19,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
s.p.a meaning,9,9,170,35,0.00,https://www.caldea.com/blog/origin-word-spa/?lang=en,1,0.02,0.00,0,526000000,"[36,0,41,0,0,0,0,0,0,0,0,2]",2026-01-12,"Knowledge panel, Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic
andorra caldea,2,2,50,31,1.01,https://www.caldea.com/,1,0.02,1.00,0.03,577000,"[15,15,15,34,19,26,15,15,11,26,26,19]",2025-12-15,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
spa in andorra,1,1,30,12,0.97,https://www.caldea.com/en/,1,0.02,0.00,0.04,21800000,"[57,100,100,42,42,14,14,14,28,57,14,71]",2026-01-06,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
celdea,9,9,90,20,0.50,https://www.caldea.com/,1,0.02,0.00,0.01,5080,"[0,0,100,0,0,0,0,0,0,0,0,0]",2026-01-18,"Image pack, Video, Image, Related searches",informational,Organic
classic spa massage reviews,86,86,40,28,0.00,https://www.caldea.com/,0,0,0.00,0.33,22500000,"[18,18,18,18,18,100,100,18,18,18,18,18]",2026-01-24,"Local pack, Video, People also ask, Related searches",commercial,Organic
hotel pyrenees andorra,59,59,40,36,1.09,https://www.caldea.com/,0,0,0.00,0.76,913000,"[22,44,33,44,22,77,100,22,22,22,22,22]",2026-01-20,"Knowledge panel, Sitelinks, Video, Image, Related searches","navigational, transactional",Organic
donde el bano,70,70,90,16,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0,42400000,"[42,33,33,33,42,52,42,42,42,42,52,42]",2025-12-21,"Image pack, Sitelinks, Video, Video Carousel, Related searches, AI overview",informational,Organic
madera para sauna,66,66,30,0,0.40,https://www.caldea.com/nuestro-spa,0,0,0.00,0.95,9500000,"[11,11,11,17,11,11,29,29,11,11,11,11]",2026-01-10,"Image pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches","informational, transactional",Organic
spa andorre,6,6,40,12,0.00,https://www.caldea.com/fr/faq-caldea,0,0,0.00,0.33,24500000,"[80,80,60,100,100,100,80,100,40,40,40,40]",2025-12-24,"Local pack, Video, Image, People also ask, Related searches",commercial,People also ask
spa andorre,21,21,40,12,0.00,https://www.caldea.com/fr/,0,0,0.00,0.33,24500000,"[80,80,60,100,100,100,80,100,40,40,40,40]",2025-12-24,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
spa andorre,46,46,40,12,0.00,https://www.caldea.com/blog/spa-prive-caldea/?lang=fr,0,0,0.00,0.33,24500000,"[80,80,60,100,100,100,80,100,40,40,40,40]",2025-12-24,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
spa andorre,74,74,40,12,0.00,https://www.caldea.com/,0,0,0.00,0.33,24500000,"[80,80,60,100,100,100,80,100,40,40,40,40]",2025-12-24,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
sitios de masajes cerca de mí,47,47,70,17,1.02,https://www.caldea.com/,0,0,0.00,0.31,80700000,"[78,78,14,14,7,7,7,0,100,50,50,100]",2026-01-14,"Local pack, Video, People also ask, Related searches",commercial,Organic
sitios de masajes cerca de mí,57,57,70,17,1.02,https://www.caldea.com/,0,0,0.00,0.31,80700000,"[78,78,14,14,7,7,7,0,100,50,50,100]",2026-01-14,"Local pack, Video, People also ask, Related searches",commercial,Organic
advantages of bathing with cold water,88,88,170,65,0.22,https://www.caldea.com/blog/benefits-cold-water/?lang=en,0,0,0.00,0.32,38900000,"[35,23,35,11,18,35,54,23,18,23,23,35]",2026-01-31,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
spa hotel oradea,87,87,50,17,0.00,https://www.caldea.com/en/,0,0,0.00,0.33,397000,"[23,100,11,11,23,11,11,100,11,11,11,11]",2026-01-24,"Video, Image, Hotels Pack, Related searches",commercial,Organic
les closes andorra,74,74,50,,0.99,https://www.caldea.com/ofertas,0,0,0.00,0.28,765000,"[81,81,45,63,36,45,27,18,27,27,45,18]",2026-01-20,"Local pack, Sitelinks, Image, Related searches","navigational, transactional",Organic
extranet groupon,65,65,50,,0.00,https://www.caldea.com/,0,0,0.00,0.33,6650,"[23,23,23,23,33,33,33,33,9,9,9,9]",2026-01-15,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
grow skin,1,1,110,39,0.59,https://www.caldea.com/blog/tips-regenerate-skin/?lang=en,0,0,0.00,0.04,1340000000,"[0,0,0,0,1,1,1,3,32,17,39,39]",2026-01-06,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Discussions and forums","informational, transactional",People also ask
robo en la noche pdf,84,84,480,17,0.00,https://www.caldea.com/faq-caldea,0,0,0.00,0,12200000,"[16,20,8,13,24,81,100,10,3,6,24,36]",2026-01-05,"Knowledge panel, Sitelinks, Video, Image, Related searches",informational,Organic
hotel cala grande,25,25,70,15,0.00,https://www.caldea.com/,0,0,0.00,0.06,10900000,"[45,45,45,63,45,45,63,63,63,45,63,63]",2025-12-21,"Knowledge panel, Video, Image, People also ask, Related searches",informational,Organic
hotel por horas,96,96,390,22,1.06,https://www.caldea.com/entradas,0,0,0.00,0.55,534000000,"[81,100,81,29,19,19,66,36,81,54,36,15]",2025-12-30,"Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
termas das caldeiras,51,51,50,,0.00,https://www.caldea.com/,0,0,0.00,0.27,29200,"[14,14,33,33,19,33,42,23,33,23,9,14]",2026-01-27,"Knowledge panel, Image pack, Video, Image, Related searches",informational,Organic
trombotron andorra,44,44,70,17,0.03,https://www.caldea.com/classic/oferta-spa-naturland-tobotronc-infantil,0,0,0.00,0.03,318,"[18,18,18,18,100,100,100,100,100,63,45,0]",2025-12-24,"Knowledge panel, Image pack, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
massage la cala,45,45,390,18,0.00,https://www.caldea.com/,0,0,0.00,0.33,5240000,"[1,0,1,1,0,0,55,1,62,81,62,1]",2026-01-26,"Local pack, Sitelinks, Video, Image, Related searches",commercial,Organic
kiosko restaurante,93,93,70,30,0.00,https://www.caldea.com/faq-caldea,0,0,0.00,0.03,4090000,"[11,11,11,5,7,9,5,5,5,5,3,3]",2026-01-01,"Local pack, Sitelinks, Video, Image, Related searches",commercial,Organic
spa para bebes,90,90,140,14,0.00,https://www.caldea.com/,0,0,0.00,0.08,22700000,"[26,42,65,65,53,65,26,65,53,34,53,80]",2026-01-29,"Local pack, Image pack, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
lago para bañarse,69,69,140,16,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0,45800000,"[2,3,5,7,17,32,21,32,21,11,5,3]",2026-01-23,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, AI overview","informational, transactional",Organic
piedra de agua fuente termal & spa,52,52,70,30,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0,231000,"[42,42,42,33,14,23,23,33,23,42,33,33]",2026-01-04,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches, Short videos","informational, navigational",Organic
hotels in los banos laguna,69,69,30,16,0.66,https://www.caldea.com/entradas,0,0,0.00,0.81,5600000,"[28,28,28,71,100,57,28,28,28,28,28,28]",2025-12-15,"Sitelinks, Video, Image, Hotels Pack, Related searches",commercial,Organic
hotels in los banos laguna,93,93,30,16,0.66,https://www.caldea.com/nuestro-spa,0,0,0.00,0.81,5600000,"[28,28,28,71,100,57,28,28,28,28,28,28]",2025-12-15,"Sitelinks, Video, Image, Hotels Pack, Related searches",commercial,Organic
what does spa stand for in business,1,1,110,13,0.00,https://www.caldea.com/blog/origin-word-spa/?lang=en,0,0,0.00,0,220000000,"[78,78,100,64,78,78,64,64,64,64,78,78]",2026-01-06,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,People also ask
what does spa stand for in business,73,73,110,13,0.00,https://www.caldea.com/blog/origin-word-spa/?lang=en,0,0,0.00,0,220000000,"[78,78,100,64,78,78,64,64,64,64,78,78]",2026-01-06,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
masaż shiatsu,60,60,40,,0.00,https://www.caldea.com/blog/shiatsu-massage-benefits/?lang=en,0,0,0.00,0.01,423000,"[42,42,42,7,7,7,7,7,7,7,7,7]",2026-01-04,"Knowledge panel, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
masajes abierto ahora,73,73,50,26,0.00,https://www.caldea.com/,0,0,0.00,0.31,23700000,"[0,0,41,5,82,52,0,5,100,41,0,0]",2025-12-26,"Local pack, Video, Image, Related searches",commercial,Organic
aquatica spas,93,93,30,15,4.13,https://www.caldea.com/,0,0,0.00,0.74,308000,"[50,50,50,75,75,75,100,50,50,100,75,50]",2025-12-12,"Knowledge panel, Image pack, Sitelinks, Video, Image, Popular products, Related searches","informational, transactional",Organic
caldeiras restaurant,45,45,1000,35,0.00,https://www.caldea.com/,0,0,0.00,0.02,143000,"[55,81,62,62,45,45,62,100,81,62,81,81]",2026-01-29,"Knowledge panel, Video, Image, People also ask, Related searches",informational,Organic
agua dibujos,79,79,50,21,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0,326000000,"[0,0,0,12,0,100,0,0,0,53,0,43]",2026-01-24,"Image pack, Video, Image, Video Carousel, Related searches, Short videos",informational,Organic
masaje cerca de mi ubicación,56,56,390,19,0.85,https://www.caldea.com/,0,0,0.00,0.24,28400000,"[24,45,13,13,16,16,16,16,5,16,100,24]",2026-01-03,"Local pack, Image pack, Video, People also ask, Related searches",commercial,Organic
salon de belleza cerca de mi mejor valorados,50,50,70,42,0.84,https://www.caldea.com/,0,0,0.00,0.54,26900000,"[18,100,18,100,100,63,63,45,36,63,63,45]",2026-01-05,"Local pack, Sitelinks, Video, Related searches",commercial,Organic
manantial de aguas termales,74,74,40,16,0.00,https://www.caldea.com/aguas-termales,0,0,0.00,0.33,1020000,"[50,28,14,14,50,28,100,14,50,14,14,14]",2026-01-24,"Knowledge panel, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview","informational, transactional",Organic
manantial de aguas termales,77,77,40,16,0.00,https://www.caldea.com/aguas-termales,0,0,0.00,0.33,1020000,"[50,28,14,14,50,28,100,14,50,14,14,14]",2026-01-24,"Knowledge panel, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview","informational, transactional",Organic
claudia acqua,95,95,70,14,0.00,https://www.caldea.com/,0,0,0.00,0.13,8750000,"[63,45,45,27,63,81,63,45,63,63,63,63]",2026-01-24,"Image pack, Video, Image, People also ask, Related searches, See results about, AI overview",informational,Organic
hoteles con jacuzzi en el cuarto cerca de mi,79,79,30,18,0.45,https://www.caldea.com/,0,0,0.00,0.39,10600000,"[0,0,33,100,0,0,0,0,4,0,0,0]",2026-01-14,"Image pack, Video, Image, Hotels Pack, People also ask, Related searches","commercial, informational",Organic
recupererà,43,43,110,19,0.00,https://www.caldea.com/blog/ski-caldea/?lang=fr,0,0,0.00,0,3090000,"[33,52,42,42,33,42,66,66,42,33,52,80]",2026-01-05,"Image pack, Video, Image, Related searches",informational,Organic
tu candela club,65,65,40,22,0.00,https://www.caldea.com/,0,0,0.00,0.05,9620000,"[18,100,100,18,18,18,18,18,18,18,18,18]",2025-12-28,"Knowledge panel, Image pack, Video, Image, People also ask, Related searches",informational,Organic
benefits of spas,67,67,30,9,1.62,https://www.caldea.com/blog/the-top-7-benefits-of-spa-treatments/?lang=en,0,0,0.00,0.03,48200000,"[11,3,15,11,42,11,7,3,3,7,7,7]",2026-01-11,"Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
hotels in andorra la vella,77,77,170,19,1.27,https://www.caldea.com/,0,0,0.00,0.56,1200000,"[54,54,29,29,81,54,35,18,29,14,14,18]",2025-12-25,"Video, Image, Ads bottom, Hotels Pack, People also ask, Related searches",commercial,Organic
sport hotel andorra soldeu,85,85,40,23,1.87,https://www.caldea.com/,0,0,0.00,0.43,240000,"[100,100,18,18,18,100,18,18,18,18,18,18]",2026-01-06,"Sitelinks, Video, Image, Ads top, Ads bottom, Hotels Pack, Related searches",transactional,Organic
el hammamy,73,73,40,26,0.00,https://www.caldea.com/entradas,0,0,0.00,0.33,217000,"[9,52,9,9,9,52,9,9,9,9,52,9]",2026-01-17,"Knowledge panel, Video, Image, Video Carousel, People also ask, Related searches, Short videos","informational, transactional",Organic
masajes corporales cerca de mi,55,55,30,11,0.82,https://www.caldea.com/,0,0,0.00,0.5,24200000,"[7,0,50,14,50,7,100,14,0,14,7,7]",2025-12-14,"Local pack, Video, Related searches",commercial,Organic
masajes corporales cerca de mi,81,81,30,11,0.82,https://www.caldea.com/,0,0,0.00,0.5,24200000,"[7,0,50,14,50,7,100,14,0,14,7,7]",2025-12-14,"Local pack, Video, Related searches",commercial,Organic
aire baths groupon,43,43,50,26,0.40,https://www.caldea.com/,0,0,0.00,0.93,10300,"[3,65,7,7,42,15,0,26,3,0,7,26]",2025-12-13,"Sitelinks, Video, Related searches","informational, transactional",Organic
masajes spa cerca de mí ubicación,51,51,90,16,0.88,https://www.caldea.com/,0,0,0.00,0.45,14300000,"[34,43,43,34,53,34,12,12,3,3,3,3]",2025-12-23,"Local pack, Sitelinks, Video, Image, Related searches",commercial,Organic
lugar con jacuzzi cerca de mi,60,60,110,18,0.00,https://www.caldea.com/,0,0,0.00,0.53,7750000,"[22,4,81,43,100,4,4,4,14,8,4,4]",2026-01-22,"Video, Image, Hotels Pack, People also ask, Related searches","informational, transactional",Organic
balneario caldera,22,22,50,18,0.39,https://www.caldea.com/,0,0,0.00,0.56,836000,"[9,0,0,15,21,9,21,21,100,0,0,0]",2025-12-19,"Local pack, Video, Image, Video Carousel, Related searches",commercial,Organic
balneario caldera,48,48,50,18,0.39,https://www.caldea.com/en/,0,0,0.00,0.56,836000,"[9,0,0,15,21,9,21,21,100,0,0,0]",2025-12-19,"Local pack, Video, Image, Video Carousel, Related searches",commercial,Organic
balneario caldera,87,87,50,18,0.39,https://www.caldea.com/entradas,0,0,0.00,0.56,836000,"[9,0,0,15,21,9,21,21,100,0,0,0]",2025-12-19,"Local pack, Video, Image, Video Carousel, Related searches",commercial,Organic
balneario caldera,88,88,50,18,0.39,https://www.caldea.com/entradas,0,0,0.00,0.56,836000,"[9,0,0,15,21,9,21,21,100,0,0,0]",2025-12-19,"Local pack, Video, Image, Video Carousel, Related searches",commercial,Organic
synergy spa wellness center,91,91,90,23,0.00,https://www.caldea.com/,0,0,0.00,0.02,1150000,"[35,35,50,35,64,78,64,50,78,78,100,64]",2025-12-20,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
internet andorra,11,11,40,9,0.00,https://www.caldea.com/blog/roaming-andorra/?lang=en,0,0,0.00,0.33,183000000,"[18,18,18,27,100,27,27,36,36,45,18,18]",2026-01-09,"Sitelinks, Video, Ads bottom, People also ask, Related searches, AI overview","commercial, informational",Organic
internet andorra,96,96,40,9,0.00,https://www.caldea.com/blog/roaming-andorra/,0,0,0.00,0.33,183000000,"[18,18,18,27,100,27,27,36,36,45,18,18]",2026-01-09,"Sitelinks, Video, Ads bottom, People also ask, Related searches, AI overview","commercial, informational",Organic
lugares para masajes relajantes cerca de mi,36,36,30,19,0.67,https://www.caldea.com/,0,0,0.00,0.42,10100000,"[100,45,45,18,18,18,18,18,18,18,18,18]",2025-12-10,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
sala de masaje cerca de mi,41,41,210,18,0.92,https://www.caldea.com/,0,0,0.00,0.23,22700000,"[54,35,35,29,54,43,66,43,54,43,43,100]",2026-01-02,"Local pack, Sitelinks, Video, Image, People also ask, Related searches",commercial,Organic
sala de masaje cerca de mi,83,83,210,18,0.92,https://www.caldea.com/nuestro-spa,0,0,0.00,0.23,22700000,"[54,35,35,29,54,43,66,43,54,43,43,100]",2026-01-02,"Local pack, Sitelinks, Video, Image, People also ask, Related searches",commercial,Organic
que es un albornoz en españa,75,75,40,13,0.00,https://www.caldea.com/faq-caldea,0,0,0.00,0.33,7290000,"[11,23,23,11,23,100,11,11,11,11,11,11]",2026-01-02,"Knowledge panel, Video, Image, People also ask, Related searches",informational,Organic
balneario aire barcelona,50,50,90,25,0.52,https://www.caldea.com/,0,0,0.00,0.06,4210000,"[42,66,42,80,33,52,100,80,0,0,0,0]",2025-12-31,"Knowledge panel, Sitelinks, Video, Image, Ads top, Ads bottom, People also ask, Related searches","informational, transactional",Organic
agua termal para que sirve,95,95,110,15,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.23,4420000,"[34,34,26,42,42,53,34,15,53,34,100,26]",2025-12-13,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
alquiler villa calpe,93,93,40,2,0.00,https://www.caldea.com/,0,0,0.00,0,320000,"[28,28,28,57,100,100,100,100,100,42,71,14]",2025-12-17,"Image, Hotels Pack, Related searches","commercial, informational",Organic
